
# Surface 0 of 1 surfaces

# Curve title: "'data.txt'"

# IsoCurve 0, 100 points
# x y z type
 93  17 -2.77422e-07 i
 93  18 -7.05601e-07 i
 93  19 -1.53805e-06 i
 93  20 -2.82957e-06 i
 93  21 -4.2597e-06 i
 93  22 -4.86254e-06 i
 93  23 -3.11476e-06 i
 93  24  2.24033e-06 i
 93  25  1.07698e-05 i
 93  26  1.92214e-05 i
 93  27  2.20586e-05 i
 93  28  1.44764e-05 i
 93  29 -3.65808e-06 i
 93  30 -2.48599e-05 i
 93  31 -3.57584e-05 i
 93  32 -2.54203e-05 i
 93  33  5.40389e-06 i
 93  34  4.35258e-05 i
 93  35  7.41227e-05 i
 93  36  8.81561e-05 i
 93  37  8.88164e-05 i
 93  38  9.86882e-05 i
 93  39  0.000134334 i
 93  40  0.000185548 i
 93  41  0.000267229 i
 93  42  0.000401281 i
 93  43  0.000494267 i
 93  44  0.000496542 i
 93  45  0.000564906 i
 93  46  0.000546433 i
 93  47  0.000111088 i
 93  48  6.50812e-05 i
 93  49  0.00126863 i
 93  50  0.00218136 i
 93  51  0.00126863 i
 93  52  6.50812e-05 i
 93  53  0.000111088 i
 93  54  0.000546433 i
 93  55  0.000564906 i
 93  56  0.000496542 i
 93  57  0.000494267 i
 93  58  0.000401281 i
 93  59  0.000267229 i
 93  60  0.000185548 i
 93  61  0.000134334 i
 93  62  9.86882e-05 i
 93  63  8.88164e-05 i
 93  64  8.81561e-05 i
 93  65  7.41227e-05 i
 93  66  4.35258e-05 i
 93  67  5.40389e-06 i
 93  68 -2.54203e-05 i
 93  69 -3.57584e-05 i
 93  70 -2.48599e-05 i
 93  71 -3.65808e-06 i
 93  72  1.44764e-05 i
 93  73  2.20586e-05 i
 93  74  1.92214e-05 i
 93  75  1.07698e-05 i
 93  76  2.24033e-06 i
 93  77 -3.11476e-06 i
 93  78 -4.86254e-06 i
 93  79 -4.2597e-06 i
 93  80 -2.82957e-06 i
 93  81 -1.53805e-06 i
 93  82 -7.05601e-07 i
 93  83 -2.77422e-07 i
 93  84 -9.42534e-08 i
 93  85 -2.77943e-08 i
 93  86 -7.12908e-09 i
 93  87 -1.59127e-09 i
 93  88 -3.08873e-10 i
 93  89 -5.20474e-11 i
 93  90 -7.59453e-12 i
 93  91 -9.56429e-13 i
 93  92 -1.03543e-13 i
 93  93 -9.59153e-15 i
 93  94 -7.56523e-16 i
 93  95 -5.01528e-17 i
 93  96 -2.95968e-18 o
 93  97 -8.79921e-19 o
 93  98  1.43884e-19 o
 93  99 -1.99557e-19 o

# IsoCurve 7, 100 points
# x y z type
 92  0  6.30725e-20 o
 92  1  8.99559e-20 o
 92  2 -2.06795e-19 o
 92  3 -2.39882e-18 o
 92  4 -4.5131e-17 o
 92  5 -7.03302e-16 i
 92  6 -9.19514e-15 i
 92  7 -1.0202e-13 i
 92  8 -9.64908e-13 i
 92  9 -7.81737e-12 i
 92  10 -5.44741e-11 i
 92  11 -3.276e-10 i
 92  12 -1.70472e-09 i
 92  13 -7.68899e-09 i
 92  14 -3.00811e-08 i
 92  15 -1.02018e-07 i
 92  16 -2.99238e-07 i
 92  17 -7.55469e-07 i
 92  18 -1.62685e-06 i
 92  19 -2.93768e-06 i
 92  20 -4.29291e-06 i
 92  21 -4.6307e-06 i
 92  22 -2.40891e-06 i
 92  23  3.45504e-06 i
 92  24  1.21129e-05 i
 92  25  1.98921e-05 i
 92  26  2.12694e-05 i
 92  27  1.19637e-05 i
 92  28 -6.49007e-06 i
 92  29 -2.48536e-05 i
 92  30 -2.97152e-05 i
 92  31 -1.12143e-05 i
 92  32  2.90418e-05 i
 92  33  7.81305e-05 i
 92  34  0.000121835 i
 92  35  0.000159041 i
 92  36  0.000199536 i
 92  37  0.000254088 i
 92  38  0.000347412 i
 92  39  0.000501328 i
 92  40  0.000682632 i
 92  41  0.000862522 i
 92  42  0.00108735 i
 92  43  0.00131949 i
 92  44  0.00144482 i
 92  45  0.0015782 i
 92  46  0.00174879 i
 92  47  0.00164166 i
 92  48  0.00168367 i
 92  49  0.00262905 i
 92  50  0.00336195 i
 92  51  0.00262905 i
 92  52  0.00168367 i
 92  53  0.00164166 i
 92  54  0.00174879 i
 92  55  0.0015782 i
 92  56  0.00144482 i
 92  57  0.00131949 i
 92  58  0.00108735 i
 92  59  0.000862522 i
 92  60  0.000682632 i
